TransactionID,CustomerID,MerchantID,Amount,TransactionDate,Channel,Country,Status
408,1337,285,3790.61,2023-01-17 23:00:00,POS,USA,Success
409,1705,226,554.38,2023-01-18 00:00:00,Online,UK,Success
410,1821,282,2620.89,2023-01-18 01:00:00,POS,India,Success
411,1162,275,15819.76,2023-01-18 02:00:00,Mobile,USA,Success
412,1719,219,27122.09,2023-01-18 03:00:00,Online,USA,Success
413,1956,264,6605.9,2023-01-18 04:00:00,Online,India,Fraud
414,1680,284,1340.71,2023-01-18 05:00:00,Online,USA,Success
415,1995,248,587.32,2023-01-18 06:00:00,POS,India,Success
416,1160,200,2728.7,2023-01-18 07:00:00,Mobile,USA,Success
417,1579,209,9759.61,2023-01-18 08:00:00,POS,USA,Success
418,1800,246,6448.23,2023-01-18 09:00:00,Online,India,Success
419,1397,258,10816.18,2023-01-18 10:00:00,POS,Canada,Success
420,1276,295,4832.65,2023-01-18 11:00:00,Online,Canada,Failed
421,1815,261,748.2,2023-01-18 12:00:00,Online,India,Success
422,1915,285,659.69,2023-01-18 13:00:00,POS,India,Success
423,1503,217,295.96,2023-01-18 14:00:00,Online,USA,Success
424,1895,245,4236.01,2023-01-18 15:00:00,ATM,India,Success
425,1391,231,1441.21,2023-01-18 16:00:00,POS,India,Success
426,1134,226,6678.51,2023-01-18 17:00:00,ATM,UK,Success
427,1194,291,5845.79,2023-01-18 18:00:00,Mobile,Germany,Success
428,1400,217,1964.44,2023-01-18 19:00:00,Mobile,India,Success
429,1639,238,1022.79,2023-01-18 20:00:00,Online,India,Success
430,1032,248,590.16,2023-01-18 21:00:00,Mobile,USA,Success
431,1687,292,6734.0,2023-01-18 22:00:00,ATM,USA,Success
432,1459,281,3043.2,2023-01-18 23:00:00,ATM,Canada,Success
433,1954,243,2004.34,2023-01-19 00:00:00,Online,India,Success
434,1882,271,9762.44,2023-01-19 01:00:00,Online,USA,Success
435,1469,253,4552.25,2023-01-19 02:00:00,Mobile,India,Success
436,1374,294,3699.08,2023-01-19 03:00:00,Online,USA,Success
437,1021,233,6850.78,2023-01-19 04:00:00,Online,India,Success
438,1749,270,8502.78,2023-01-19 05:00:00,Online,Canada,Success
439,1669,235,5842.98,2023-01-19 06:00:00,Mobile,USA,Success
440,1037,217,2949.15,2023-01-19 07:00:00,POS,Canada,Success
441,1229,237,2434.53,2023-01-19 08:00:00,Mobile,India,Success
442,1364,258,7434.71,2023-01-19 09:00:00,Online,USA,Success
443,1562,208,3698.09,2023-01-19 10:00:00,Online,Germany,Success
444,1437,272,6143.5,2023-01-19 11:00:00,POS,Germany,Success
445,1775,271,11104.53,2023-01-19 12:00:00,POS,Germany,Success
446,1282,250,12428.19,2023-01-19 13:00:00,Online,India,Success
447,1026,234,1676.68,2023-01-19 14:00:00,Online,India,Success
448,1225,281,1090.6,2023-01-19 15:00:00,Online,India,Success
449,1276,204,1564.23,2023-01-19 16:00:00,Online,India,Success
450,1797,213,7008.98,2023-01-19 17:00:00,POS,India,Success
451,1608,291,2360.64,2023-01-19 18:00:00,Online,USA,Success
452,1283,229,1002.11,2023-01-19 19:00:00,Online,UK,Success
453,1878,203,567.84,2023-01-19 20:00:00,Online,USA,Success
454,1959,238,2032.38,2023-01-19 21:00:00,Online,UK,Success
455,1480,283,781.7,2023-01-19 22:00:00,Mobile,India,Success
456,1452,263,900.23,2023-01-19 23:00:00,Online,Canada,Success
457,1828,224,5808.23,2023-01-20 00:00:00,Online,India,Success
458,1815,227,149.65,2023-01-20 01:00:00,POS,India,Success
459,1658,275,675.28,2023-01-20 02:00:00,POS,India,Success
460,1515,265,9351.22,2023-01-20 03:00:00,POS,Canada,Success
461,1546,277,9368.88,2023-01-20 04:00:00,Online,Germany,Success
462,1191,221,2046.75,2023-01-20 05:00:00,POS,India,Success
463,1048,230,510.32,2023-01-20 06:00:00,POS,India,Success
464,1511,222,6153.4,2023-01-20 07:00:00,Online,USA,Failed
465,1016,247,2282.46,2023-01-20 08:00:00,Online,USA,Success
466,1171,219,282.65,2023-01-20 09:00:00,POS,USA,Success
467,1219,237,908.85,2023-01-20 10:00:00,POS,India,Success
468,1157,254,787.95,2023-01-20 11:00:00,Mobile,UK,Chargeback
469,1476,267,4497.23,2023-01-20 12:00:00,POS,India,Failed
470,1045,278,11469.68,2023-01-20 13:00:00,ATM,India,Fraud
471,1372,287,7926.92,2023-01-20 14:00:00,Online,India,Success
472,1517,288,4003.98,2023-01-20 15:00:00,ATM,Germany,Success
473,1098,200,2792.25,2023-01-20 16:00:00,POS,India,Success
474,1891,206,4870.54,2023-01-20 17:00:00,POS,UK,Success
475,1744,256,2983.25,2023-01-20 18:00:00,Online,India,Success
476,1036,294,1462.47,2023-01-20 19:00:00,Online,India,Success
477,1279,211,5734.65,2023-01-20 20:00:00,ATM,Germany,Success
478,1348,204,10377.45,2023-01-20 21:00:00,Online,India,Success
479,1496,249,2383.01,2023-01-20 22:00:00,Online,Canada,Success
480,1301,241,9261.22,2023-01-20 23:00:00,Online,Germany,Success
481,1180,211,2870.1,2023-01-21 00:00:00,Online,USA,Success
482,1606,217,2615.27,2023-01-21 01:00:00,POS,India,Success
483,1098,265,193.67,2023-01-21 02:00:00,POS,Canada,Success
484,1699,273,5991.79,2023-01-21 03:00:00,Online,Canada,Success
485,1992,278,8288.36,2023-01-21 04:00:00,POS,Germany,Success
486,1115,293,5496.63,2023-01-21 05:00:00,ATM,Canada,Success
487,1190,216,870.61,2023-01-21 06:00:00,Mobile,India,Success
488,1252,267,595.13,2023-01-21 07:00:00,POS,USA,Success
489,1980,270,4303.2,2023-01-21 08:00:00,POS,India,Success
490,1927,261,2616.78,2023-01-21 09:00:00,Online,India,Chargeback
491,1982,240,2852.69,2023-01-21 10:00:00,POS,USA,Success
492,1160,294,17228.98,2023-01-21 11:00:00,ATM,UK,Success
493,1255,233,6485.37,2023-01-21 12:00:00,POS,USA,Success
494,1322,269,2703.34,2023-01-21 13:00:00,Online,Canada,Success
495,1127,244,146.42,2023-01-21 14:00:00,POS,India,Success
496,1017,257,223.45,2023-01-21 15:00:00,Mobile,India,Failed
497,1792,250,5822.8,2023-01-21 16:00:00,ATM,India,Success
498,1734,233,9142.74,2023-01-21 17:00:00,ATM,India,Success
499,1565,243,6199.92,2023-01-21 18:00:00,Online,India,Success
500,1569,214,2653.44,2023-01-21 19:00:00,Online,Germany,Success
501,1322,277,208.15,2023-01-21 20:00:00,ATM,USA,Success
502,1871,269,17167.46,2023-01-21 21:00:00,Online,India,Success
503,1685,249,21514.98,2023-01-21 22:00:00,POS,India,Success
504,1791,231,4035.48,2023-01-21 23:00:00,POS,USA,Fraud
505,1625,266,416.46,2023-01-22 00:00:00,POS,India,Success
506,1287,202,3943.23,2023-01-22 01:00:00,POS,USA,Success
507,1942,285,11193.81,2023-01-22 02:00:00,ATM,India,Success
508,1853,285,5746.95,2023-01-22 03:00:00,Online,India,Fraud
509,1662,273,6414.64,2023-01-22 04:00:00,ATM,UK,Success
510,1961,250,493.99,2023-01-22 05:00:00,ATM,USA,Success
511,1638,266,613.11,2023-01-22 06:00:00,Mobile,India,Success
512,1154,275,731.1,2023-01-22 07:00:00,POS,Germany,Chargeback
513,1489,292,11786.7,2023-01-22 08:00:00,POS,India,Success
514,1385,247,3781.15,2023-01-22 09:00:00,Mobile,India,Success
515,1985,216,7890.88,2023-01-22 10:00:00,POS,UK,Success
516,1784,206,662.48,2023-01-22 11:00:00,POS,UK,Failed
517,1103,212,13180.7,2023-01-22 12:00:00,Online,India,Success
518,1928,265,8655.82,2023-01-22 13:00:00,Online,USA,Success
519,1392,203,1322.94,2023-01-22 14:00:00,POS,India,Success
520,1810,209,10414.6,2023-01-22 15:00:00,POS,Germany,Success
521,1245,287,1578.84,2023-01-22 16:00:00,POS,USA,Success
522,1175,216,1199.2,2023-01-22 17:00:00,Online,India,Success
523,1038,251,1584.28,2023-01-22 18:00:00,ATM,India,Success
524,1476,205,12087.23,2023-01-22 19:00:00,POS,USA,Success
525,1681,282,12410.46,2023-01-22 20:00:00,POS,USA,Success
526,1758,268,2044.9,2023-01-22 21:00:00,Mobile,Canada,Success
527,1537,295,6161.26,2023-01-22 22:00:00,Online,Germany,Success
528,1866,273,5681.13,2023-01-22 23:00:00,ATM,India,Success
529,1817,208,8264.01,2023-01-23 00:00:00,POS,Canada,Success
530,1920,290,1808.5,2023-01-23 01:00:00,ATM,USA,Success
531,1407,276,3618.16,2023-01-23 02:00:00,POS,India,Success
532,1524,282,5558.19,2023-01-23 03:00:00,Online,USA,Success
533,1827,220,183.04,2023-01-23 04:00:00,POS,India,Success
534,1505,223,2413.95,2023-01-23 05:00:00,Online,India,Success
535,1902,203,6001.8,2023-01-23 06:00:00,Online,Canada,Success
536,1824,223,1505.74,2023-01-23 07:00:00,ATM,USA,Success
537,1035,258,15865.33,2023-01-23 08:00:00,POS,Germany,Success
538,1684,298,203.13,2023-01-23 09:00:00,ATM,India,Success
539,1019,202,15910.82,2023-01-23 10:00:00,POS,India,Success
540,1320,267,1271.61,2023-01-23 11:00:00,POS,India,Success
541,1775,239,300.27,2023-01-23 12:00:00,Mobile,India,Success
542,1511,247,1779.9,2023-01-23 13:00:00,Mobile,Germany,Success
543,1399,253,7765.5,2023-01-23 14:00:00,Online,India,Success
544,1653,234,7030.55,2023-01-23 15:00:00,ATM,USA,Success
545,1971,294,1221.28,2023-01-23 16:00:00,Online,USA,Success
546,1882,255,1145.7,2023-01-23 17:00:00,Online,UK,Success
547,1470,288,5194.22,2023-01-23 18:00:00,POS,USA,Success
548,1142,239,3113.21,2023-01-23 19:00:00,Mobile,USA,Success
549,1091,276,7908.06,2023-01-23 20:00:00,Mobile,UK,Success
550,1353,267,172.14,2023-01-23 21:00:00,Online,India,Chargeback
551,1833,245,4763.33,2023-01-23 22:00:00,ATM,Germany,Success
552,1799,277,6609.13,2023-01-23 23:00:00,ATM,Canada,Success
553,1726,212,25142.92,2023-01-24 00:00:00,Online,India,Failed
554,1958,226,5728.17,2023-01-24 01:00:00,POS,UK,Success
555,1853,205,1368.82,2023-01-24 02:00:00,POS,UK,Success
556,1050,216,622.49,2023-01-24 03:00:00,Online,Canada,Success
557,1664,235,5171.01,2023-01-24 04:00:00,ATM,India,Success
558,1697,298,3753.11,2023-01-24 05:00:00,Online,UK,Success
559,1574,280,11520.37,2023-01-24 06:00:00,Online,India,Success
560,1189,201,6534.24,2023-01-24 07:00:00,Online,India,Fraud
561,1124,276,3614.12,2023-01-24 08:00:00,ATM,UK,Success
562,1149,251,2634.13,2023-01-24 09:00:00,POS,Canada,Success
563,1313,265,2640.72,2023-01-24 10:00:00,POS,USA,Success
564,1569,251,1332.88,2023-01-24 11:00:00,POS,USA,Success
565,1341,291,137.39,2023-01-24 12:00:00,Online,UK,Success
566,1304,242,4327.28,2023-01-24 13:00:00,ATM,Germany,Success
567,1691,289,1243.92,2023-01-24 14:00:00,POS,India,Success
568,1681,221,1218.03,2023-01-24 15:00:00,Online,India,Success
569,1837,254,719.84,2023-01-24 16:00:00,Online,Canada,Success
570,1782,266,1101.11,2023-01-24 17:00:00,Online,India,Success
571,1053,298,211.53,2023-01-24 18:00:00,Mobile,India,Success
572,1443,259,5657.84,2023-01-24 19:00:00,POS,USA,Success
573,1612,257,2615.78,2023-01-24 20:00:00,ATM,USA,Success
574,1992,211,4172.26,2023-01-24 21:00:00,Online,India,Success
575,1263,287,5116.18,2023-01-24 22:00:00,POS,Canada,Success
576,1052,268,18015.04,2023-01-24 23:00:00,Mobile,India,Success
577,1571,283,403.54,2023-01-25 00:00:00,Online,India,Success
578,1619,238,2755.72,2023-01-25 01:00:00,POS,India,Success
579,1004,212,1461.14,2023-01-25 02:00:00,Mobile,India,Success
580,1102,240,3288.12,2023-01-25 03:00:00,ATM,USA,Success
581,1195,256,12708.25,2023-01-25 04:00:00,Online,India,Success
582,1773,252,6486.49,2023-01-25 05:00:00,Online,Canada,Success
583,1876,211,5472.8,2023-01-25 06:00:00,Online,UK,Success
584,1991,212,2960.23,2023-01-25 07:00:00,ATM,India,Success
585,1883,273,5610.2,2023-01-25 08:00:00,POS,India,Success
586,1349,296,214.56,2023-01-25 09:00:00,Mobile,India,Success
587,1046,256,4462.33,2023-01-25 10:00:00,Online,USA,Success
588,1866,239,4084.68,2023-01-25 11:00:00,POS,India,Success
589,1822,279,2178.14,2023-01-25 12:00:00,Online,UK,Success
590,1935,244,1175.19,2023-01-25 13:00:00,Online,India,Success
591,1819,234,8289.74,2023-01-25 14:00:00,Online,Germany,Success
592,1655,202,326.83,2023-01-25 15:00:00,Online,USA,Success
593,1268,204,411.09,2023-01-25 16:00:00,ATM,Canada,Success
594,1369,289,2953.75,2023-01-25 17:00:00,Online,USA,Success
595,1635,210,1505.47,2023-01-25 18:00:00,POS,USA,Success
596,1105,270,6891.34,2023-01-25 19:00:00,Mobile,USA,Success
597,1669,255,5078.21,2023-01-25 20:00:00,Mobile,Canada,Success
598,1658,209,7453.79,2023-01-25 21:00:00,Online,USA,Fraud
599,1656,233,2012.84,2023-01-25 22:00:00,Mobile,UK,Success
600,1119,266,6795.36,2023-01-25 23:00:00,Online,India,Success
601,1830,271,9963.51,2023-01-26 00:00:00,POS,India,Success
602,1786,230,2167.7,2023-01-26 01:00:00,ATM,India,Success
603,1603,274,2126.79,2023-01-26 02:00:00,ATM,UK,Success
604,1057,270,11560.5,2023-01-26 03:00:00,ATM,India,Chargeback
605,1950,265,305.36,2023-01-26 04:00:00,ATM,UK,Success
606,1345,269,2205.37,2023-01-26 05:00:00,Online,India,Success
607,1740,240,681.63,2023-01-26 06:00:00,POS,India,Success
608,1473,262,197.04,2023-01-26 07:00:00,Online,India,Success
609,1116,231,648.82,2023-01-26 08:00:00,POS,India,Success
610,1829,219,2871.53,2023-01-26 09:00:00,Online,USA,Fraud
611,1790,256,5857.06,2023-01-26 10:00:00,Online,India,Success
612,1126,297,1757.4,2023-01-26 11:00:00,ATM,India,Success
613,1392,249,9524.79,2023-01-26 12:00:00,ATM,Canada,Success
614,1907,279,2927.85,2023-01-26 13:00:00,POS,India,Chargeback
615,1640,224,17295.86,2023-01-26 14:00:00,POS,India,Success
616,1057,211,15462.52,2023-01-26 15:00:00,ATM,Canada,Success
617,1633,270,7470.11,2023-01-26 16:00:00,POS,India,Success
618,1512,238,13521.14,2023-01-26 17:00:00,Mobile,India,Success
619,1750,216,6189.55,2023-01-26 18:00:00,Online,India,Success
620,1801,244,11346.82,2023-01-26 19:00:00,POS,India,Success
621,1095,210,1399.04,2023-01-26 20:00:00,Mobile,India,Fraud
622,1637,269,2168.81,2023-01-26 21:00:00,Mobile,India,Success
623,1117,222,7040.42,2023-01-26 22:00:00,POS,India,Success
624,1559,290,2813.11,2023-01-26 23:00:00,Online,India,Success
625,1600,269,9130.08,2023-01-27 00:00:00,ATM,India,Success
626,1487,237,10553.89,2023-01-27 01:00:00,POS,India,Success
627,1236,201,1831.44,2023-01-27 02:00:00,ATM,India,Success
628,1884,285,8720.78,2023-01-27 03:00:00,POS,India,Failed
629,1896,283,887.74,2023-01-27 04:00:00,Online,USA,Success
630,1271,288,2083.81,2023-01-27 05:00:00,Online,Canada,Success
631,1188,278,3698.69,2023-01-27 06:00:00,POS,UK,Success
632,1998,292,1333.78,2023-01-27 07:00:00,Online,Canada,Success
633,1703,271,4378.79,2023-01-27 08:00:00,Online,USA,Fraud
634,1446,236,4371.99,2023-01-27 09:00:00,POS,USA,Success
635,1580,248,1209.05,2023-01-27 10:00:00,POS,India,Success
636,1789,251,7989.39,2023-01-27 11:00:00,Online,India,Success
637,1860,232,5043.53,2023-01-27 12:00:00,Online,India,Fraud
638,1246,221,1961.87,2023-01-27 13:00:00,Mobile,India,Failed
639,1962,204,1371.03,2023-01-27 14:00:00,Online,Germany,Success
640,1075,217,10599.51,2023-01-27 15:00:00,Online,Germany,Success
641,1153,237,9081.59,2023-01-27 16:00:00,Online,India,Success
642,1655,236,1355.27,2023-01-27 17:00:00,ATM,USA,Success
643,1434,293,231.27,2023-01-27 18:00:00,POS,India,Success
644,1996,294,8211.81,2023-01-27 19:00:00,Online,USA,Success
645,1085,263,4829.17,2023-01-27 20:00:00,Online,USA,Success
646,1696,209,581.71,2023-01-27 21:00:00,ATM,India,Success
647,1284,278,4475.88,2023-01-27 22:00:00,ATM,USA,Success
648,1973,241,3059.07,2023-01-27 23:00:00,POS,USA,Success
649,1219,247,7498.29,2023-01-28 00:00:00,Online,USA,Success
650,1068,243,1222.82,2023-01-28 01:00:00,Online,India,Fraud
651,1046,281,3067.97,2023-01-28 02:00:00,POS,Germany,Success
652,1093,286,899.46,2023-01-28 03:00:00,ATM,Canada,Success
653,1749,296,15844.46,2023-01-28 04:00:00,Online,USA,Success
654,1957,215,7592.04,2023-01-28 05:00:00,POS,India,Failed
655,1452,253,6722.73,2023-01-28 06:00:00,Online,India,Success
656,1203,234,5909.25,2023-01-28 07:00:00,POS,UK,Success
657,1911,297,2802.48,2023-01-28 08:00:00,POS,India,Success
658,1217,227,12888.12,2023-01-28 09:00:00,Mobile,India,Failed
659,1473,201,428.56,2023-01-28 10:00:00,POS,India,Failed
660,1431,293,8179.34,2023-01-28 11:00:00,POS,India,Success
661,1340,212,1261.84,2023-01-28 12:00:00,Online,India,Success
662,1550,240,2008.02,2023-01-28 13:00:00,Online,India,Success
663,1611,279,3713.91,2023-01-28 14:00:00,Online,India,Success
664,1288,258,7681.35,2023-01-28 15:00:00,Online,Canada,Success
665,1253,268,9167.33,2023-01-28 16:00:00,Online,India,Success
666,1733,291,4432.13,2023-01-28 17:00:00,Mobile,India,Success
667,1356,252,2629.49,2023-01-28 18:00:00,POS,UK,Success
668,1022,244,14690.59,2023-01-28 19:00:00,Online,India,Success
669,1761,219,1465.27,2023-01-28 20:00:00,Online,India,Success
670,1521,223,8175.16,2023-01-28 21:00:00,Online,India,Success
671,1757,260,4784.39,2023-01-28 22:00:00,Online,UK,Chargeback
672,1836,290,2415.2,2023-01-28 23:00:00,Online,USA,Success
673,1099,293,56.84,2023-01-29 00:00:00,POS,India,Success
674,1801,257,3008.36,2023-01-29 01:00:00,Mobile,USA,Success
675,1179,226,1669.79,2023-01-29 02:00:00,POS,Germany,Fraud
676,1222,225,601.01,2023-01-29 03:00:00,POS,India,Success
677,1905,206,440.66,2023-01-29 04:00:00,ATM,USA,Failed
678,1761,241,2185.17,2023-01-29 05:00:00,Online,India,Success
679,1658,246,4819.41,2023-01-29 06:00:00,Online,USA,Success
680,1441,252,9135.98,2023-01-29 07:00:00,POS,USA,Success
681,1607,258,1064.03,2023-01-29 08:00:00,ATM,UK,Success
682,1768,237,2813.83,2023-01-29 09:00:00,POS,USA,Fraud
683,1324,268,2537.54,2023-01-29 10:00:00,Online,USA,Failed
684,1515,286,3651.5,2023-01-29 11:00:00,Mobile,India,Success
685,1015,291,8342.81,2023-01-29 12:00:00,Online,India,Success
686,1791,297,4083.21,2023-01-29 13:00:00,ATM,USA,Success
687,1335,252,9425.32,2023-01-29 14:00:00,ATM,India,Success
688,1758,214,3704.78,2023-01-29 15:00:00,Online,India,Success
689,1257,295,4679.78,2023-01-29 16:00:00,ATM,India,Success
690,1496,225,2925.78,2023-01-29 17:00:00,ATM,India,Success
691,1987,247,8710.73,2023-01-29 18:00:00,Mobile,India,Success
692,1895,294,12923.75,2023-01-29 19:00:00,Online,UK,Success
693,1159,218,5146.39,2023-01-29 20:00:00,Mobile,India,Success
694,1474,208,8645.77,2023-01-29 21:00:00,Online,USA,Success
695,1851,263,354.08,2023-01-29 22:00:00,ATM,India,Success
696,1663,292,11878.25,2023-01-29 23:00:00,POS,Canada,Success
697,1907,253,1096.97,2023-01-30 00:00:00,Online,India,Success
698,1689,250,1532.07,2023-01-30 01:00:00,Online,Canada,Success
699,1674,238,324.02,2023-01-30 02:00:00,Online,India,Chargeback
700,1379,203,16869.52,2023-01-30 03:00:00,Online,USA,Success
701,1544,202,9603.08,2023-01-30 04:00:00,Online,India,Success
702,1928,263,12269.86,2023-01-30 05:00:00,Online,UK,Success
703,1956,228,9443.66,2023-01-30 06:00:00,Online,India,Success
704,1690,210,3315.12,2023-01-30 07:00:00,POS,India,Success
705,1426,296,12940.5,2023-01-30 08:00:00,POS,India,Success
706,1612,257,17495.69,2023-01-30 09:00:00,ATM,Canada,Success
707,1267,274,3541.47,2023-01-30 10:00:00,POS,India,Success
708,1834,226,1015.65,2023-01-30 11:00:00,Online,USA,Success
709,1576,296,5423.83,2023-01-30 12:00:00,POS,Germany,Success
710,1416,220,18582.83,2023-01-30 13:00:00,ATM,India,Success
711,1167,238,10334.37,2023-01-30 14:00:00,Online,Germany,Success
712,1841,294,9945.82,2023-01-30 15:00:00,POS,India,Success
713,1042,245,13626.74,2023-01-30 16:00:00,POS,Canada,Success
714,1555,265,11269.33,2023-01-30 17:00:00,Mobile,Germany,Success
715,1284,290,7536.84,2023-01-30 18:00:00,POS,Germany,Failed
716,1396,235,6384.08,2023-01-30 19:00:00,ATM,India,Success
717,1011,274,1587.84,2023-01-30 20:00:00,Online,Canada,Success
718,1606,281,4905.58,2023-01-30 21:00:00,ATM,India,Success
719,1301,264,3735.38,2023-01-30 22:00:00,Online,India,Success
720,1897,262,9950.48,2023-01-30 23:00:00,POS,India,Success
721,1252,298,3433.54,2023-01-31 00:00:00,POS,India,Success
722,1498,234,733.35,2023-01-31 01:00:00,Mobile,UK,Failed
723,1753,230,74.92,2023-01-31 02:00:00,Online,India,Success
724,1034,227,5714.05,2023-01-31 03:00:00,Online,Germany,Chargeback
725,1726,200,4041.52,2023-01-31 04:00:00,ATM,USA,Success
726,1848,224,2059.58,2023-01-31 05:00:00,POS,Canada,Success
727,1089,242,975.46,2023-01-31 06:00:00,Online,Canada,Success
728,1775,283,3193.5,2023-01-31 07:00:00,Online,UK,Success
729,1604,266,578.39,2023-01-31 08:00:00,Online,India,Failed
730,1921,262,2098.18,2023-01-31 09:00:00,POS,USA,Success
731,1969,250,2433.83,2023-01-31 10:00:00,ATM,India,Success
732,1601,201,3183.23,2023-01-31 11:00:00,Online,India,Success
733,1417,281,3192.61,2023-01-31 12:00:00,ATM,India,Chargeback
734,1114,263,1535.33,2023-01-31 13:00:00,POS,USA,Success
735,1616,273,9542.64,2023-01-31 14:00:00,Online,India,Success
736,1902,268,2246.74,2023-01-31 15:00:00,POS,India,Success
737,1195,208,1354.14,2023-01-31 16:00:00,POS,India,Success
738,1825,201,1016.77,2023-01-31 17:00:00,Online,India,Success
739,1500,233,1997.31,2023-01-31 18:00:00,ATM,USA,Success
740,1625,259,399.71,2023-01-31 19:00:00,ATM,USA,Success
741,1492,260,217.31,2023-01-31 20:00:00,Online,Germany,Success
742,1074,230,4696.15,2023-01-31 21:00:00,Online,India,Success
743,1412,209,4876.71,2023-01-31 22:00:00,Online,India,Success
744,1375,275,3820.73,2023-01-31 23:00:00,ATM,India,Success
745,1419,235,7233.42,2023-02-01 00:00:00,Online,Germany,Success
746,1728,284,249.69,2023-02-01 01:00:00,ATM,India,Success
747,1276,248,13792.26,2023-02-01 02:00:00,POS,India,Success
748,1760,269,549.46,2023-02-01 03:00:00,ATM,India,Success
749,1675,248,5654.64,2023-02-01 04:00:00,POS,India,Chargeback
750,1393,202,765.87,2023-02-01 05:00:00,Online,India,Success
751,1868,273,10647.38,2023-02-01 06:00:00,Mobile,UK,Success
752,1456,204,3624.03,2023-02-01 07:00:00,ATM,USA,Success
753,1919,289,479.39,2023-02-01 08:00:00,POS,India,Success
